OFFENSE_CODE,X,Y,Location,,DAY_OF_WEEK,DISTRICT,STREET,OCCURRED_ON_DATE,OFFENSE_DESCRIPTION
3820,42.33082052,-71.09800691,"(42.33082052, -71.09800691)",,Friday,B2,DELLE AVE,8/31/18,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY
3831,42.34740588,-71.13532566,"(42.34740588, -71.13532566)",,Thursday,D14,WALBRIDGE ST,8/30/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
802,42.30603974,-71.0862124,"(42.30603974, -71.08621240)",,Friday,B2,SEAVER ST,8/31/18,ASSAULT SIMPLE - BATTERY
1402,42.30603974,-71.0862124,"(42.30603974, -71.08621240)",,Friday,B2,SEAVER ST,8/31/18,VANDALISM
3410,42.31016764,-71.0629118,"(42.31016764, -71.06291180)",,Friday,C11,BOWDOIN ST,8/31/18,TOWED MOTOR VEHICLE
1402,42.33762749,-71.04950865,"(42.33762749, -71.04950865)",,Monday,C6,E ST,8/27/18,VANDALISM
3001,42.30246937,-71.06376578,"(42.30246937, -71.06376578)",,Friday,C11,DRAPER ST,8/31/18,DEATH INVESTIGATION
3410,42.34136871,-71.14864682,"(42.34136871, -71.14864682)",,Friday,D14,COMMONWEALTH AVE,8/31/18,TOWED MOTOR VEHICLE
613,42.34657497,-71.0743865,"(42.34657497, -71.07438650)",,Friday,D4,COLUMBUS AVE,8/31/18,LARCENY SHOPLIFTING
3803,42.35034255,-71.14785832,"(42.35034255, -71.14785832)",,Friday,D14,MURDOCK ST,8/31/18,M/V ACCIDENT - PERSONAL INJURY
3802,42.30680944,-71.0622079,"(42.30680944, -71.06220790)",,Friday,C11,ADAMS ST,8/31/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3109,42.37663167,-71.05593196,"(42.37663167, -71.05593196)",,Thursday,A15,VINE ST,8/30/18,SERVICE TO OTHER PD INSIDE OF MA.
614,42.2779637,-71.09246318,"(42.27796370, -71.09246318)",,Friday,B3,WILMORE ST,8/31/18,LARCENY THEFT FROM MV - NON-ACCESSORY
3006,42.33889293,-71.10893598,"(42.33889293, -71.10893598)",,Friday,B2,PILGRIM RD,8/31/18,SICK/INJURED/MEDICAL - PERSON
540,42.32692112,-71.05841861,"(42.32692112, -71.05841861)",,Friday,C6,BOSTON ST,8/31/18,BURGLARY - COMMERICAL - FORCE
1402,42.32692112,-71.05841861,"(42.32692112, -71.05841861)",,Friday,C6,BOSTON ST,8/31/18,VANDALISM
3006,42.33311189,-71.0727637,"(42.33311189, -71.07276370)",,Friday,D4,MASSACHUSETTS AVE,8/31/18,SICK/INJURED/MEDICAL - PERSON
413,42.37858217,-71.06142422,"(42.37858217, -71.06142422)",,Friday,A15,BUNKER HILL ST,8/31/18,ASSAULT - AGGRAVATED - BATTERY
1402,42.336868,-71.086888,"(42.33686800, -71.08688800)",,Friday,D4,COLUMBUS AVE,8/31/18,VANDALISM
3006,42.34531664,-71.14298078,"(42.34531664, -71.14298078)",,Friday,D14,FIDELIS WAY,8/31/18,SICK/INJURED/MEDICAL - PERSON
3006,42.31909398,-71.09556647,"(42.31909398, -71.09556647)",,Friday,B2,DIMOCK ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
3501,42.29548607,-71.05227549,"(42.29548607, -71.05227549)",,Friday,C11,HOUGHTON ST,8/31/18,MISSING PERSON
613,42.3503787,-71.07626098,"(42.35037870, -71.07626098)",,Friday,D4,BOYLSTON ST,8/31/18,LARCENY SHOPLIFTING
1402,42.30181052,-71.05622804,"(42.30181052, -71.05622804)",,Friday,C11,CLAYTON ST,8/31/18,VANDALISM
3410,42.30181052,-71.05622804,"(42.30181052, -71.05622804)",,Friday,C11,CLAYTON ST,8/31/18,TOWED MOTOR VEHICLE
3006,42.25764997,-71.1602938,"(42.25764997, -71.16029380)",,Friday,E5,MESHAKA ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
802,42.32614559,-71.05349144,"(42.32614559, -71.05349144)",,Friday,C6,DR. MICHAEL GAVIN WAY,8/31/18,ASSAULT SIMPLE - BATTERY
1402,42.32614559,-71.05349144,"(42.32614559, -71.05349144)",,Friday,C6,DR. MICHAEL GAVIN WAY,8/31/18,VANDALISM
301,42.35459106,-71.0621901,"(42.35459106, -71.06219010)",,Friday,A1,WEST ST,8/31/18,ROBBERY - STREET
413,42.35459106,-71.0621901,"(42.35459106, -71.06219010)",,Friday,A1,WEST ST,8/31/18,ASSAULT - AGGRAVATED - BATTERY
3115,42.31617241,-71.1004835,"(42.31617241, -71.10048350)",,Friday,E13,ARCADIA ST,8/31/18,INVESTIGATE PERSON
3410,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",,Friday,A1,BOYLSTON ST,8/31/18,TOWED MOTOR VEHICLE
2906,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",,Friday,A1,BOYLSTON ST,8/31/18,VAL - OPERATING UNREG/UNINS ÊCAR
